window_id,unlock_id,acceleration_x,acceleration_y,speed_x,speed_y,orientation,velocity,acceleration_mag,TIMESTAMP
150,4,0.125047147274017,-0.402974188327789,-8134.85659272894,2029.48271269909,133.166427612305,8384.19297639373,1.99340081214905,1494838260.836
151,4,0.0990831702947617,-0.0160651803016663,-8134.85411921692,2029.48231164797,135.5380859375,8384.19047936248,1.01397621631622,1494838260.994
152,4,-0.347766846418381,0.127541199326515,-8134.86291112807,2029.48553602345,136.438339233398,8384.19979030649,1.84648668766022,1494838261.153
153,4,-0.433685481548309,-0.079154446721077,-8134.87387511968,2029.4835349219,135.460144042969,8384.2099438542,2.19910955429077,1494838261.312
154,4,-0.500112235546112,-0.827031910419464,-8134.88620239636,2029.4631493955,135.042495727539,8384.21697003918,2.08607268333435,1494838261.469
155,4,-0.185348033905029,-0.0673645958304405,-8134.89100680354,2029.46140323752,135.025573730469,8384.22120890211,1.34258937835693,1494838261.63
156,4,-0.0703816786408424,-0.142493188381195,-8134.8927638116,2029.45784603791,132.205718994141,8384.2220526152,1.84669041633606,1494838261.788
157,4,0.70977771282196,-0.400223553180695,-8134.87481993932,2029.44772799646,127.641464233398,8384.20219321748,1.70774340629578,1494838261.947
158,4,0.327101707458496,0.200194805860519,-8134.86612916266,2029.45304697923,127.681015014648,8384.19504838068,1.81606841087341,1494838262.11
159,4,0.19887538254261,0.317704379558563,-8134.86135118336,2029.46067982413,131.773315429688,8384.19226007664,1.06459486484528,1494838262.265
160,4,-0.5230393409729,0.413428604602814,-8134.87440833621,2029.47100065482,136.14729309082,8384.20742717535,1.98293328285217,1494838262.423
161,5,-0.159313663840294,-1.92134058475494,-8134.9123131136,2029.68601980327,161.239685058594,8384.29625436936,2.18736004829407,1494838257.969
162,5,0.748761057853699,-1.49060964584351,-8134.89314486708,2029.64786026912,157.461517333984,8384.26841859804,1.79028725624084,1494838258.129
163,5,0.793128311634064,-1.36771655082703,-8134.87284076052,2029.61284668785,150.365081787109,8384.24024243005,2.10328888893127,1494838258.289
164,5,-0.799976706504822,-0.796964585781097,-8134.89306495125,2029.59269864646,144.946105957031,8384.25498780846,1.64823591709137,1494838258.448
165,5,-0.636672616004944,-0.47892552614212,-8134.90916070371,2029.58059090613,142.533416748047,8384.26767391667,1.05829787254333,1494838258.607
166,5,-0.412367403507233,-0.0140426754951477,-8134.91971728911,2029.58023141432,138.481842041016,8384.27782951441,0.623451113700867,1494838258.767
167,5,0.456015199422836,-0.729295253753662,-8134.90861968367,2029.56248325378,134.620849609375,8384.26276568399,1.36512517929077,1494838258.923
168,5,0.718315243721008,-1.37999844551086,-8134.88976823218,2029.52626660101,131.910446166992,8384.23570804829,1.92275774478912,1494838259.085
169,5,0.339883923530579,-0.711057662963867,-8134.8810671944,2029.50806350531,130.346481323242,8384.22285946831,1.15178322792053,1494838259.245
170,5,0.505231499671936,0.0652776136994362,-8134.86646603191,2029.50995002475,127.95352935791,8384.2091491935,0.898641228675842,1494838259.415
171,5,0.283093750476837,0.684385895729065,-8134.86059579555,2029.52414146121,126.13102722168,8384.20688877612,1.12397873401642,1494838259.559
172,5,-0.270325839519501,0.515131115913391,-8134.86751614446,2029.53732883192,127.396362304687,8384.21679552387,1.14394414424896,1494838259.719
173,5,-0.934112429618835,-0.578732430934906,-8134.89142937705,2029.52251330995,130.270736694336,8384.23641125321,2.32066106796265,1494838259.879
174,5,-0.390474736690521,-0.890207290649414,-8134.90117718744,2029.50029017729,132.295227050781,8384.24048977814,1.34762847423553,1494838260.037
175,5,0.385003000497818,-0.606583476066589,-8134.89156597346,2029.48514742886,131.313446044922,8384.227498928,1.15352702140808,1494838260.195
176,5,0.477567136287689,0.414841324090958,-8134.87934024165,2029.49576737815,131.013519287109,8384.21820744763,1.51839363574982,1494838260.355
177,5,0.20419354736805,0.304220587015152,-8134.8737134756,2029.50415049355,132.106140136719,8384.21477725057,2.19222235679626,1494838260.521
178,5,0.579377770423889,-0.46292108297348,-8134.8597939298,2029.49302881864,131.996063232422,8384.1985795256,2.10766959190369,1494838260.676
